matrix,status,group,nnz,num_blocks,mat_fill,gspan,real_i8,null_i8,gain_i8,real_i4,null_i4,gain_i4
FIDAP/ex21/ex21.mtx,ok,FIDAP,18964,1280,0.46299,69.901,0.010783,0.014094,0.2349,0.126053,0.091114,-0.3835
FIDAP/ex22/ex22.mtx,ok,FIDAP,22460,1667,0.42104,58.965,0.008356,0.013557,0.3836,0.115516,0.168243,0.3134
FIDAP/ex27/ex27.mtx,ok,FIDAP,37652,2651,0.44384,112.0,0.008285,0.010377,0.2017,0.085064,0.10072,0.1554
FIDAP/ex28/ex28.mtx,ok,FIDAP,77031,5083,0.47358,105.625,0.008047,0.014999,0.4635,0.125022,0.160145,0.2193
FIDAP/ex29/ex29.mtx,ok,FIDAP,23754,3435,0.2161,20.76,0.004494,0.011059,0.5936,0.047423,0.069967,0.3222
FIDAP/ex3/ex3.mtx,ok,FIDAP,52685,4561,0.36097,61.849,0.007676,0.008253,0.0699,0.137814,0.143841,0.0419
FIDAP/ex23/ex23.mtx,ok,FIDAP,42760,2924,0.45699,73.691,0.006167,0.011005,0.4396,0.110885,0.14312,0.2252
FIDAP/ex24/ex24.mtx,ok,FIDAP,47901,4571,0.32748,101.469,0.006579,0.011583,0.432,0.098459,0.141013,0.3018
FIDAP/ex25/ex25.mtx,ok,FIDAP,24369,1628,0.46777,70.456,0.009561,0.014967,0.3612,0.10123,0.127706,0.2073
FIDAP/ex26/ex26.mtx,ok,FIDAP,74464,6682,0.34825,105.55,0.00628,0.009443,0.335,0.078645,0.119375,0.3412
DRIVCAV/cavity09/cavity09.mtx,ok,DRIVCAV,32702,3046,0.3355,67.019,0.008524,0.010903,0.2183,0.123832,0.135197,0.0841
DRIVCAV/cavity10/cavity10.mtx,ok,DRIVCAV,76171,7151,0.33287,62.345,0.00685,0.01016,0.3257,0.111383,0.134546,0.1722
DRIVCAV/cavity11/cavity11.mtx,ok,DRIVCAV,71601,7047,0.31752,61.863,0.0089,0.011658,0.2366,0.111596,0.134191,0.1684
DRIVCAV/cavity12/cavity12.mtx,ok,DRIVCAV,76258,7151,0.33325,62.92,0.009265,0.011957,0.2251,0.120783,0.138557,0.1283
FIDAP/ex1/ex1.mtx,ok,FIDAP,4317,477,0.28282,63.8,0.007396,0.010561,0.2997,0.098329,0.113117,0.1307
FIDAP/ex10/ex10.mtx,ok,FIDAP,54840,5852,0.29285,62.261,0.005121,0.006649,0.2298,0.089149,0.105792,0.1573
FIDAP/ex10hs/ex10hs.mtx,ok,FIDAP,57308,6857,0.26117,61.812,0.005488,0.005954,0.0784,0.092295,0.096355,0.0421
FIDAP/ex12/ex12.mtx,ok,FIDAP,79077,9197,0.26869,65.216,0.005508,0.00857,0.3573,0.069106,0.101455,0.3188
Andrianov/ex3sta1/ex3sta1.mtx,pattern,Andrianov,678998,110204,0.19254,0.0,,,,,,
Andrianov/fxm3_6/fxm3_6.mtx,pattern,Andrianov,94026,13797,0.21297,0.0,,,,,,
Andrianov/net25/net25.mtx,pattern,Andrianov,401200,93169,0.13457,0.0,,,,,,
Andrianov/pf2177/pf2177.mtx,pattern,Andrianov,725144,362986,0.06243,0.0,,,,,,
Boeing/bcsstm37/bcsstm37.mtx,ok,Boeing,15525,6515,0.07447,21.772,0.000312,0.002119,0.8529,0.003978,0.037112,0.8928
Boeing/bcsstm38/bcsstm38.mtx,ok,Boeing,10485,2594,0.12631,123.309,0.000127,0.001037,0.8772,0.001191,0.006559,0.8183
Boeing/bcsstm39/bcsstm39.mtx,ok,Boeing,46772,11693,0.125,13.014,0.002907,0.003766,0.2281,0.031074,0.058507,0.4689
Boeing/crystk01/crystk01.mtx,ok,Boeing,315891,21478,0.45961,59.017,0.012989,0.015346,0.1536,0.181739,0.162404,-0.1191
FIDAP/ex31/ex31.mtx,ok,FIDAP,91223,11380,0.2505,106.3,0.004827,0.006801,0.2902,0.07644,0.099434,0.2312
FIDAP/ex32/ex32.mtx,ok,FIDAP,11047,1882,0.18343,10.335,0.003415,0.007454,0.5419,0.042442,0.100538,0.5778
FIDAP/ex33/ex33.mtx,ok,FIDAP,22189,2765,0.25078,55.219,0.003677,0.005736,0.359,0.071171,0.082372,0.136
FIDAP/ex36/ex36.mtx,ok,FIDAP,53099,9563,0.17352,63.53,0.008142,0.007344,-0.1086,0.102101,0.064851,-0.5744
FIDAP/ex13/ex13.mtx,ok,FIDAP,75628,5880,0.40193,71.164,0.011703,0.013399,0.1266,0.181663,0.155409,-0.1689
FIDAP/ex14/ex14.mtx,ok,FIDAP,65875,7997,0.25742,76.438,0.006454,0.007799,0.1724,0.097514,0.084101,-0.1595
FIDAP/ex15/ex15.mtx,ok,FIDAP,98671,10699,0.2882,55.928,0.004766,0.007573,0.3707,0.048698,0.096524,0.4955
FIDAP/ex18/ex18.mtx,ok,FIDAP,71701,9755,0.22969,55.307,0.004836,0.005038,0.0401,0.052445,0.064758,0.1901
DRIVCAV/cavity13/cavity13.mtx,ok,DRIVCAV,71601,7047,0.31752,62.387,0.008696,0.011315,0.2314,0.116398,0.132607,0.1222
DRIVCAV/cavity14/cavity14.mtx,ok,DRIVCAV,76258,7151,0.33325,63.357,0.008848,0.011323,0.2186,0.121024,0.137178,0.1178
DRIVCAV/cavity15/cavity15.mtx,ok,DRIVCAV,71601,7047,0.31752,62.896,0.008511,0.010691,0.2039,0.114647,0.130297,0.1201
DRIVCAV/cavity16/cavity16.mtx,ok,DRIVCAV,137887,12664,0.34025,97.093,0.007012,0.010162,0.3099,0.109753,0.135078,0.1875
FIDAP/ex6/ex6.mtx,ok,FIDAP,49062,3509,0.43693,106.793,0.007389,0.016248,0.5452,0.105596,0.12881,0.1802
FIDAP/ex7/ex7.mtx,ok,FIDAP,46626,5124,0.28436,80.931,0.004465,0.005232,0.1465,0.085386,0.092051,0.0724
FIDAP/ex8/ex8.mtx,ok,FIDAP,90841,7991,0.35525,62.197,0.005586,0.007432,0.2485,0.085169,0.101016,0.1569
FIDAP/ex9/ex9.mtx,ok,FIDAP,99471,7657,0.40596,109.625,0.0077,0.010498,0.2666,0.131296,0.142982,0.0817
DRIVCAV/cavity17/cavity17.mtx,ok,DRIVCAV,131735,12513,0.329,62.135,0.008588,0.011257,0.2371,0.109697,0.134661,0.1854
DRIVCAV/cavity18/cavity18.mtx,ok,DRIVCAV,138040,12664,0.34063,62.25,0.009381,0.011841,0.2078,0.113319,0.137537,0.1761
DRIVCAV/cavity19/cavity19.mtx,ok,DRIVCAV,131735,12513,0.329,62.367,0.009342,0.011773,0.2065,0.109785,0.134559,0.1841
DRIVCAV/cavity20/cavity20.mtx,ok,DRIVCAV,138040,12664,0.34063,62.478,0.009613,0.011996,0.1987,0.115129,0.137116,0.1604
DRIVCAV/cavity21/cavity21.mtx,ok,DRIVCAV,131735,12513,0.329,62.582,0.009292,0.011762,0.2099,0.111928,0.133842,0.1637
DRIVCAV/cavity22/cavity22.mtx,ok,DRIVCAV,138040,12664,0.34063,62.679,0.009433,0.011946,0.2104,0.11692,0.136658,0.1444
DRIVCAV/cavity23/cavity23.mtx,ok,DRIVCAV,131735,12513,0.329,62.769,0.009054,0.011552,0.2163,0.113742,0.133678,0.1491
DRIVCAV/cavity24/cavity24.mtx,ok,DRIVCAV,138040,12664,0.34063,62.853,0.009222,0.011665,0.2094,0.118844,0.13644,0.129
DRIVCAV/cavity25/cavity25.mtx,ok,DRIVCAV,131735,12513,0.329,62.932,0.00887,0.011309,0.2156,0.115178,0.133329,0.1361
DRIVCAV/cavity26/cavity26.mtx,ok,DRIVCAV,138040,12664,0.34063,63.007,0.009032,0.011396,0.2075,0.118913,0.13594,0.1253
Dattorro/EternityII_A/EternityII_A.mtx,pattern,Dattorro,782087,473533,0.05161,0.0,,,,,,
Dattorro/EternityII_A/EternityII_A_b.mtx,pattern,Dattorro,358,46,0.24321,0.0,,,,,,
Cunningham/m3plates/m3plates.mtx,ok,Cunningham,6639,2777,0.07471,3.824,0.000179,0.00144,0.8756,0.003339,0.026077,0.872
Cylshell/s1rmq4m1/s1rmq4m1.mtx,ok,Cylshell,262411,14315,0.57285,74.004,0.009839,0.010547,0.0671,0.080585,0.090723,0.1117
Cylshell/s1rmt3m1/s1rmt3m1.mtx,ok,Cylshell,217651,12666,0.537,168.004,0.01053,0.010192,-0.0331,0.106235,0.086374,-0.2299
Cylshell/s2rmq4m1/s2rmq4m1.mtx,ok,Cylshell,263351,14315,0.5749,80.686,0.007666,0.007999,0.0416,0.079334,0.091048,0.1287
FIDAP/ex37/ex37.mtx,ok,FIDAP,67591,14139,0.14939,23.527,0.007011,0.008266,0.1519,0.108898,0.092135,-0.1819
FIDAP/ex4/ex4.mtx,ok,FIDAP,31849,3100,0.32106,57.623,0.004445,0.008431,0.4728,0.077538,0.145292,0.4663
FIDAP/ex40/ex40.mtx,ok,FIDAP,456188,39680,0.35927,61.549,0.007658,0.011711,0.3461,0.108255,0.147222,0.2647
FIDAP/ex5/ex5.mtx,ok,FIDAP,279,27,0.32292,7.0,0.004182,0.004518,0.0744,0.091234,0.123052,0.2586
Cylshell/s2rmt3m1/s2rmt3m1.mtx,ok,Cylshell,217681,12666,0.53707,179.686,0.008939,0.008553,-0.0451,0.106903,0.088304,-0.2106
Cylshell/s3rmq4m1/s3rmq4m1.mtx,ok,Cylshell,262943,14315,0.57401,87.404,0.007931,0.007986,0.007,0.078019,0.091549,0.1478
Cylshell/s3rmt3m1/s3rmt3m1.mtx,ok,Cylshell,217669,12666,0.53704,180.404,0.008942,0.008433,-0.0604,0.105819,0.089282,-0.1852
Cylshell/s3rmt3m3/s3rmt3m3.mtx,ok,Cylshell,207123,10860,0.596,181.247,0.008473,0.008542,0.008,0.096288,0.089428,-0.0767
FlowIPM22/Spielman_k600/Spielman_k600_A_09.mtx,skip_size_5608MB,FlowIPM22,,,,,,,,,,
FlowIPM22/Spielman_k600/Spielman_k600_A_10.mtx,skip_size_5607MB,FlowIPM22,,,,,,,,,,
FlowIPM22/Spielman_k600/Spielman_k600_A_11.mtx,skip_size_5607MB,FlowIPM22,,,,,,,,,,
FlowIPM22/uni_chimera_i1/uni_chimera_i1.mtx,ok,FlowIPM22,1100592,1023969,0.03359,30.161,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_07.mtx,ok,FlowIPM22,499696,424373,0.0368,25.912,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_08.mtx,ok,FlowIPM22,499696,424373,0.0368,27.24,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_09.mtx,ok,FlowIPM22,499696,424373,0.0368,28.569,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_10.mtx,ok,FlowIPM22,499696,424373,0.0368,29.898,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_23.mtx,ok,FlowIPM22,499696,424373,0.0368,5.597,0.001391,0.000548,-1.5362,0.020718,0.009688,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_24.mtx,ok,FlowIPM22,499696,424373,0.0368,6.45,0.001391,0.000548,-1.5358,0.020719,0.009688,-1.1386
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_25.mtx,ok,FlowIPM22,499696,424373,0.0368,7.331,0.001391,0.000548,-1.536,0.02072,0.009689,-1.1386
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_26.mtx,ok,FlowIPM22,499696,424373,0.0368,8.223,0.001391,0.000548,-1.5361,0.020721,0.009689,-1.1386
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_19.mtx,ok,FlowIPM22,499696,424373,0.0368,12.65,0.001391,0.000548,-1.5362,0.02072,0.009689,-1.1386
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_20.mtx,ok,FlowIPM22,499696,424373,0.0368,13.969,0.001391,0.000548,-1.5363,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_21.mtx,ok,FlowIPM22,499696,424373,0.0368,15.292,0.001391,0.000548,-1.5364,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_22.mtx,ok,FlowIPM22,499696,424373,0.0368,16.616,0.001391,0.000548,-1.5365,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_24.mtx,ok,FlowIPM22,797974,722225,0.03453,9.992,0.001145,0.000354,-2.2331,0.018501,0.006188,-1.99
FlowIPM22/uni_chimera_i3/uni_chimera_i3.mtx,ok,FlowIPM22,499696,424373,0.0368,29.898,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_01.mtx,ok,FlowIPM22,499696,424373,0.0368,29.898,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_02.mtx,ok,FlowIPM22,499696,424373,0.0368,31.227,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_11.mtx,ok,FlowIPM22,499696,424373,0.0368,16.617,0.001391,0.000548,-1.5365,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_12.mtx,ok,FlowIPM22,499696,424373,0.0368,17.943,0.001391,0.000548,-1.5365,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_13.mtx,ok,FlowIPM22,499696,424373,0.0368,19.27,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_14.mtx,ok,FlowIPM22,499696,424373,0.0368,20.598,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_15.mtx,ok,FlowIPM22,499696,424373,0.0368,21.926,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_16.mtx,ok,FlowIPM22,499696,424373,0.0368,23.255,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_17.mtx,ok,FlowIPM22,499696,424373,0.0368,10.03,0.001391,0.000548,-1.5361,0.020721,0.009689,-1.1387
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_18.mtx,ok,FlowIPM22,499696,424373,0.0368,11.336,0.001391,0.000548,-1.5361,0.02072,0.009689,-1.1386
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_03.mtx,ok,FlowIPM22,499696,424373,0.0368,32.555,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_04.mtx,ok,FlowIPM22,499696,424373,0.0368,33.047,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_05.mtx,ok,FlowIPM22,499696,424373,0.0368,23.255,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_06.mtx,ok,FlowIPM22,499696,424373,0.0368,24.583,0.001391,0.000548,-1.5366,0.02072,0.009689,-1.1385
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_04.mtx,ok,FlowIPM22,499982,424725,0.03679,23.932,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_05.mtx,ok,FlowIPM22,499982,424725,0.03679,25.261,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_06.mtx,ok,FlowIPM22,499982,424725,0.03679,26.59,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_07.mtx,ok,FlowIPM22,499982,424725,0.03679,27.919,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_12.mtx,ok,FlowIPM22,797974,722225,0.03453,20.597,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_13.mtx,ok,FlowIPM22,797974,722225,0.03453,21.926,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_14.mtx,ok,FlowIPM22,797974,722225,0.03453,9.992,0.001145,0.000354,-2.2331,0.018501,0.006188,-1.99
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_15.mtx,ok,FlowIPM22,797974,722225,0.03453,11.311,0.001145,0.000354,-2.233,0.018501,0.006188,-1.99
GHS_indef/aug2d/aug2d.mtx,pattern,GHS_indef,76832,20936,0.11468,0.0,,,,,,
GHS_indef/aug2dc/aug2dc.mtx,pattern,GHS_indef,80000,21639,0.11553,0.0,,,,,,
GHS_indef/aug3d/aug3d.mtx,pattern,GHS_indef,69984,24251,0.09018,0.0,,,,,,
GHS_indef/bloweybq/bloweybq.mtx,ok,GHS_indef,49999,5005,0.31218,14.288,0.002764,0.002848,0.0293,0.046422,0.046238,-0.004
FlowIPM22/uni_chimera_i5/uni_chimera_i5.mtx,ok,FlowIPM22,499982,424725,0.03679,30.576,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_01.mtx,ok,FlowIPM22,499982,424725,0.03679,30.576,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_02.mtx,ok,FlowIPM22,499982,424725,0.03679,31.905,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_03.mtx,ok,FlowIPM22,499982,424725,0.03679,33.014,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i2/uni_chimera_i2.mtx,ok,FlowIPM22,797974,722225,0.03453,29.898,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_01.mtx,ok,FlowIPM22,797974,722225,0.03453,29.898,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_02.mtx,ok,FlowIPM22,797974,722225,0.03453,31.227,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_03.mtx,ok,FlowIPM22,797974,722225,0.03453,32.316,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
GHS_indef/ncvxqp1/ncvxqp1.mtx,ok,GHS_indef,73963,42904,0.05387,42.785,0.003367,0.000121,-26.751,0.030488,0.001536,-18.8454
GHS_indef/ncvxqp9/ncvxqp9.mtx,ok,GHS_indef,54040,31086,0.05433,40.634,0.0,0.0,-0.5184,0.0,0.0,0.3094
GHS_indef/qpband/qpband.mtx,ok,GHS_indef,45000,11250,0.125,4.459,0.0,0.000962,0.9997,4e-06,0.017528,0.9998
GHS_indef/sit100/sit100.mtx,ok,GHS_indef,61046,21137,0.09025,55.947,0.000258,0.000677,0.6182,0.004039,0.012038,0.6645
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_11.mtx,ok,FlowIPM22,814436,738558,0.03446,16.378,0.000794,0.000227,-2.503,0.013894,0.004362,-2.185
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_12.mtx,ok,FlowIPM22,814436,738558,0.03446,17.706,0.000794,0.000227,-2.5031,0.013894,0.004362,-2.185
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_13.mtx,ok,FlowIPM22,814436,738558,0.03446,19.035,0.000794,0.000227,-2.5032,0.013894,0.004362,-2.185
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_14.mtx,ok,FlowIPM22,814436,738558,0.03446,20.363,0.000794,0.000227,-2.5032,0.013894,0.004362,-2.1851
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_04.mtx,ok,FlowIPM22,797974,722225,0.03453,23.254,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_05.mtx,ok,FlowIPM22,797974,722225,0.03453,24.583,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_06.mtx,ok,FlowIPM22,797974,722225,0.03453,25.912,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/uni_chimera_i2/uni_chimera_i2_A_07.mtx,ok,FlowIPM22,797974,722225,0.03453,27.24,0.001145,0.000354,-2.233,0.018501,0.006188,-1.9899
FlowIPM22/Spielman_k100/Spielman_k100_A_04.mtx,ok,FlowIPM22,1025404,188229,0.17024,36.386,0.0035,0.007137,0.5096,0.062197,0.111725,0.4433
FlowIPM22/Spielman_k100/Spielman_k100_A_05.mtx,ok,FlowIPM22,1025404,188229,0.17024,36.41,0.003518,0.007136,0.507,0.062144,0.111699,0.4436
FlowIPM22/Spielman_k100/Spielman_k100_A_06.mtx,ok,FlowIPM22,1025404,188229,0.17024,36.416,0.003517,0.007136,0.5071,0.062131,0.111692,0.4437
FlowIPM22/Spielman_k100/Spielman_k100_A_07.mtx,ok,FlowIPM22,1025404,188229,0.17024,36.418,0.003517,0.007136,0.5071,0.062127,0.11169,0.4438
Gaertner/big/big.mtx,ok,Gaertner,91465,34438,0.083,15.256,0.001023,0.001705,0.4001,0.014074,0.024672,0.4295
Gaertner/nopoly/nopoly.mtx,ok,Gaertner,70842,26930,0.08221,4.322,0.001149,0.002144,0.4643,0.017688,0.035732,0.505
Gaertner/pesa/pesa.mtx,ok,Gaertner,79566,26800,0.09278,15.05,0.000877,0.001905,0.5396,0.01317,0.029745,0.5572
Garon/garon1/garon1.mtx,ok,Garon,84723,18035,0.1468,82.109,0.002056,0.004125,0.5015,0.035412,0.065383,0.4584
FlowIPM22/uni_chimera_i3/uni_chimera_i3_A_27.mtx,ok,FlowIPM22,499696,424373,0.0368,9.123,0.001391,0.000548,-1.5361,0.020721,0.009689,-1.1386
FlowIPM22/uni_chimera_i4/uni_chimera_i4.mtx,ok,FlowIPM22,814436,738558,0.03446,29.664,0.000794,0.000227,-2.5031,0.013895,0.004362,-2.1851
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_01.mtx,ok,FlowIPM22,814436,738558,0.03446,29.664,0.000794,0.000227,-2.5031,0.013895,0.004362,-2.1851
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_02.mtx,ok,FlowIPM22,814436,738558,0.03446,30.992,0.000794,0.000227,-2.5031,0.013895,0.004362,-2.1851
FlowIPM22/Spielman_k100/Spielman_k100.mtx,ok,FlowIPM22,1025404,188229,0.17024,34.055,0.00349,0.006546,0.4669,0.062328,0.115839,0.4619
FlowIPM22/Spielman_k100/Spielman_k100_A_01.mtx,ok,FlowIPM22,1025404,188229,0.17024,34.055,0.00349,0.006546,0.4669,0.062328,0.115839,0.4619
FlowIPM22/Spielman_k100/Spielman_k100_A_02.mtx,ok,FlowIPM22,1025404,188229,0.17024,35.597,0.003522,0.007106,0.5044,0.062544,0.112817,0.4456
FlowIPM22/Spielman_k100/Spielman_k100_A_03.mtx,ok,FlowIPM22,1025404,188229,0.17024,36.26,0.003493,0.007137,0.5105,0.062296,0.111862,0.4431
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_20.mtx,ok,FlowIPM22,499982,424725,0.03679,7.017,0.001419,0.000563,-1.5191,0.021938,0.00999,-1.1961
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_21.mtx,ok,FlowIPM22,499982,424725,0.03679,7.908,0.001419,0.000563,-1.5188,0.021937,0.00999,-1.196
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_22.mtx,ok,FlowIPM22,499982,424725,0.03679,8.817,0.001419,0.000563,-1.519,0.021936,0.00999,-1.1958
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_23.mtx,ok,FlowIPM22,499982,424725,0.03679,9.735,0.001419,0.000563,-1.519,0.021936,0.00999,-1.1958
GHS_indef/tuma1/tuma1.mtx,ok,GHS_indef,87760,26276,0.10437,14.823,0.000524,0.001133,0.5376,0.007421,0.016839,0.5593
GHS_indef/tuma2/tuma2.mtx,ok,GHS_indef,49365,15152,0.10181,14.671,0.000481,0.001084,0.5565,0.00712,0.015611,0.5439
GHS_psdef/copter2/copter2.mtx,pattern,GHS_psdef,759952,253253,0.09377,0.0,,,,,,
GHS_psdef/pwt/pwt.mtx,pattern,GHS_psdef,326107,71157,0.14322,0.0,,,,,,
Grund/b_dyn/b_dyn.mtx,ok,Grund,4144,1319,0.09818,48.585,8.5e-05,3.5e-05,-1.4542,0.000297,0.000353,0.1595
Grund/bayer02/bayer02.mtx,ok,Grund,63307,19432,0.10181,118.172,0.00021,0.000163,-0.29,0.007308,7.3e-05,-98.7679
Grund/bayer03/bayer03.mtx,ok,Grund,29195,8526,0.10701,528.916,0.001755,0.000454,-2.861,0.03864,0.001874,-19.6149
Grund/bayer05/bayer05.mtx,ok,Grund,20712,3548,0.18243,196.123,0.002661,1e-06,-3003.1557,0.047514,0.000333,-141.5884
Grund/bayer06/bayer06.mtx,ok,Grund,20715,3526,0.18359,226.807,0.002661,1e-06,-2600.6018,0.047514,1e-06,-38523.999
Grund/bayer07/bayer07.mtx,ok,Grund,20963,3601,0.18192,409.807,0.002661,1.5e-05,-181.717,0.047514,1e-06,-47253.2776
Grund/bayer08/bayer08.mtx,ok,Grund,20698,3526,0.18344,456.807,0.002661,2e-06,-1673.3035,0.047514,1e-06,-41857.5239
Grund/bayer09/bayer09.mtx,ok,Grund,11767,3446,0.10671,187.803,0.000938,2.8e-05,-32.9213,0.006126,7e-06,-881.5754
Grund/bayer10/bayer10.mtx,ok,Grund,71594,17570,0.12734,245.619,0.001416,0.002102,0.3262,0.016049,0.013202,-0.2156
Grund/d_dyn/d_dyn.mtx,ok,Grund,230,75,0.09583,77.64,0.002762,0.001677,-0.6475,0.003289,0.010359,0.6825
Grund/d_dyn1/d_dyn1.mtx,ok,Grund,232,75,0.09667,83.154,0.001455,0.001552,0.0624,0.001732,0.016265,0.8935
Grund/d_ss/d_ss.mtx,ok,Grund,144,34,0.13235,30.631,0.000527,0.00331,0.8409,0.001634,0.021193,0.9229
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_12.mtx,ok,FlowIPM22,499982,424725,0.03679,21.276,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_13.mtx,ok,FlowIPM22,499982,424725,0.03679,22.604,0.001419,0.000563,-1.5191,0.021937,0.00999,-1.1959
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_14.mtx,ok,FlowIPM22,499982,424725,0.03679,10.657,0.001419,0.000563,-1.5191,0.021936,0.00999,-1.1958
FlowIPM22/uni_chimera_i5/uni_chimera_i5_A_15.mtx,ok,FlowIPM22,499982,424725,0.03679,11.981,0.001419,0.000563,-1.5191,0.021936,0.00999,-1.1958
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_07.mtx,ok,FlowIPM22,814436,738558,0.03446,24.349,0.000794,0.000227,-2.5032,0.013894,0.004362,-2.1851
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_08.mtx,ok,FlowIPM22,814436,738558,0.03446,25.678,0.000794,0.000227,-2.5032,0.013894,0.004362,-2.1851
